CTPRVN_NM,SIGNGU_NM,FCLTY_NM,FCLTY_ADDR,FCLTY_LA,FCLTY_LO,HMPG_URL,PROGRM_NM,PROGRM_TRGET_NM,PROGRM_ESTBL_TIZN_VALUE,PROGRM_ESTBL_WKDAY_NM,PROGRM_RCRIT_NMPR_CO,PROGRM_PRC
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,BootyBarre(발레핏),성인,13:30~14:20,화수목금,12,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,댄스로빅,"성인,청소년,경로",20:00~20:50,화수목금,35,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,라인댄스(중.상급),"성인,청소년,경로",15:30~16:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,새벽수영고급반(A),"청소년,성인,경로",06:10~07:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,새벽수영고급반(B),"청소년,성인,경로",06:10~07:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,새벽수영초·중급반(A),"청소년,성인,경로",06:10~07:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,새벽수영초·중급반(B),"청소년,성인,경로",06:10~07:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,실버라인댄스(초급),"성인,경로",14:30~15:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아디다스,"성인,청소년,경로",09:30~10:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아침수영고급반(A),"청소년,성인,경로",07:10~08:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아침수영고급반(B),"청소년,성인,경로",07:10~08:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아침수영초·중급반(A),"청소년,성인,경로",07:10~08:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아침수영초·중급반(B),"청소년,성인,경로",07:10~08:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아쿠아로빅(08시10분)A,"청소년,성인,경로",08:10~09:00,화수목금,45,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,아쿠아로빅(09시10분)B,"청소년,성인,경로",09:10~10:00,화수목금,45,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,어린이수영고급반,초등학생,16:00~16:50,화수목금,20,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,어린이수영초·중급반,초등학생,16:00~16:50,화수목금,40,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오전수영고급반(A),"청소년,성인,경로",10:10~11:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오전수영고급반(B),"청소년,성인,경로",10:10~11:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오전수영초·중급반(A),"청소년,성인,경로",10:10~11:00,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오전수영초·중급반(B),"청소년,성인,경로",10:10~11:00,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오후수영고급반(A),"청소년,성인,경로",14:00~14:50,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오후수영초·중급반(A),"청소년,성인,경로",14:00~14:50,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,오후수영초·중급반(B),"청소년,성인,경로",14:00~14:50,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,요가,"성인,청소년,경로",07:00~07:50,화수목금,20,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,이지에어로빅,"성인,청소년,경로",08:30~09:20,화수목금,20,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,장애인수영반,"청소년,성인,경로",09:30~10:20,토일,5,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영고급반(A),"청소년,성인,경로",19:00~19:50,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영고급반(B),"청소년,성인,경로",19:00~19:50,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영초·중급반(A),"청소년,성인,경로",19:00~19:50,화목,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영초·중급반(A),"청소년,성인,경로",19:00~19:50,화목,26,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영초·중급반(B),"청소년,성인,경로",19:00~19:50,수금,25,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,저녁수영초·중급반(B),"청소년,성인,경로",19:00~19:50,수금,26,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,줌바댄스,"성인,청소년,경로",17:30~18:20,화수목금,30,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,카디오다이어트,"성인,청소년,경로",18:50~19:40,화수목금,35,0.0
강원특별자치도,속초시,속초국민체육센터,강원특별자치도 속초시 조양로 89 (조양동),38.18655925274479,128.59101189728827,https://sports.sokcho.go.kr,필라테스,"성인,청소년,경로",10:40~11:30,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,BootyBarre(발레핏),성인,13:30~14:20,화수목금,12,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,댄스로빅,"성인,청소년,경로",20:00~20:50,화수목금,35,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,라인댄스(중.상급),"성인,청소년,경로",15:30~16:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,소셜라인댄스(중.상급),"성인,청소년,경로",15:30~16:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,실버라인댄스(초급),"성인,경로",14:30~15:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,실버라인댄스(초급),"성인,경로",14:30~15:20,화수목금,30,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,아디다스,"성인,청소년,경로",09:30~10:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,요가,"성인,청소년,경로",07:00~07:50,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,이지에어로빅,"성인,청소년,경로",08:30~09:20,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,줌바댄스,"성인,청소년,경로",17:30~18:20,화수목금,35,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,카디오다이어트,"성인,청소년,경로",18:50~19:40,화수목금,35,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,필라테스,"성인,청소년,경로",10:40~11:30,화수목금,25,0.0
강원특별자치도,속초시,속초국민체육센터(에어로빅실),강원특별자치도 속초시 조양로 89 (조양동),38.1867529800519,128.590655795048,https://sports.sokcho.go.kr,힐링라인댄스(초.중급),"성인,청소년,경로",13:30~14:20,화수목금,25,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영,남녀(성인/청소년),06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영,남녀(성인/청소년),07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 상급,남녀(성인/청소년),06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 상급,남녀(성인/청소년),07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 중급,남녀(성인/청소년),06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 중급,남녀(성인/청소년),07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 초급,남녀(성인/청소년),06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,새벽수영 초급,남녀(성인/청소년),07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,아쿠아로빅,남녀(성인/청소년),13:10~14:00,화목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,아쿠아로빅,성인남녀,15:10~16:00,화목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,아쿠아로빅 아쿠아로빅,남녀(성인/청소년),13:10~14:00,화목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,아쿠아로빅 아쿠아로빅,성인남녀,15:10~16:00,화목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영,남녀(초등학생),16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영,남녀(초등학생),17:00~17:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 상급,남녀(초등학생),16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 상급,남녀(초등학생),17:00~17:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 중급,남녀(초등학생),16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 중급,남녀(초등학생),17:00~17:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 초급,남녀(초등학생),16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,어린이수영 초급,남녀(초등학생),17:00~17:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,에어로빅,남녀(성인/청소년),08:00~08:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,에어로빅,남녀(성인/청소년),09:00~09:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,에어로빅,남녀(성인/청소년),10:00~10:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,에어로빅,남녀(성인/청소년),11:00~11:50,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영,남녀(성인),09:30~10:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영,남녀(성인),10:30~11:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 상급,남녀(성인),09:30~10:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 상급,남녀(성인),10:30~11:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 중급,남녀(성인),09:30~10:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 중급,남녀(성인),10:30~11:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 초급,남녀(성인),09:30~10:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,오전수영 초급,남녀(성인),10:30~11:20,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,요가,남녀(초등학생이상),19:00~19:50,"수금,화목",0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,요가,남녀(초등학생이상),20:00~20:50,"수금,화목",0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,자유수영 월회원,"성인:60,000원/중고생:45,000원/초등학생:30,000원",05:00~21:00,성인:,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,자유수영 일일입장,"성인:3,000원/중고생:2,500원/초등학생:1,600원",05:00~21:00,성인:,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영,남녀(성인/청소년),18:50~19:40,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영,남녀(성인/청소년),19:40~20:30,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 상급,남녀(성인/청소년),18:50~19:40,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 상급,남녀(성인/청소년),19:40~20:30,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 중급,남녀(성인/청소년),18:50~19:40,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 중급,남녀(성인/청소년),19:40~20:30,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 초급,남녀(성인/청소년),18:50~19:40,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,저녁수영 초급,남녀(성인/청소년),19:40~20:30,화수목금,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영,남녀(초등학생),15:00~15:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영,남녀(초등학생),16:00~16:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 상급,남녀(초등학생),15:00~15:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 상급,남녀(초등학생),16:00~16:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 중급,남녀(초등학생),15:00~15:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 중급,남녀(초등학생),16:00~16:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 초급,남녀(초등학생),15:00~15:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,주말수영 초급,남녀(초등학생),16:00~16:50,토일,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,탁구스쿨,남녀(초등4학년이상),19:00~20:50,화목,0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,필라테스,남녀(초등학생이상),19:00~19:50,"수금,화목",0,0.0
강원특별자치도,춘천시,국민생활관,강원특별자치도 춘천시 효자상길5번길 11 (효자동),37.8730927225,127.728412636,https://www.cuc.or.kr,필라테스,남녀(초등학생이상),20:00~20:50,"수금,화목",0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영,성인남녀,06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영,성인남녀,07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 상급,성인남녀,06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 상급,성인남녀,07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 중급,성인남녀,06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 중급,성인남녀,07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 초급,성인남녀,06:00~06:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,새벽수영 초급,성인남녀,07:00~07:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,아쿠아로빅,성인남녀,11:00~11:50,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,아쿠아로빅,성인남녀,12:00~12:50,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,아쿠아로빅,성인남녀,13:40~14:30,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,"아쿠아로빅 수중운동,건강체조",성인남녀,11:00~11:50,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,"아쿠아로빅 수중운동,건강체조",성인남녀,12:00~12:50,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,"아쿠아로빅 수중운동,건강체조",성인남녀,13:40~14:30,화목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,어린이수영,초등학생,16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,어린이수영,초등학생,17:00~17:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,어린이수영,초등학생,18:00~18:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,어린이수영 상급,초등학생,16:00~16:50,화수목금,0,0.0
강원특별자치도,춘천시,국민체육센터 수영장,강원특별자치도 춘천시 우석로 102-3 (석사동),37.8626403235,127.7566649722,https://www.cuc.or.kr,어린이수영 상급,초등학생,17:00~17:50,화수목금,0,0.0
